,,1000 ,1010 ,,159 ,140 ,121 ,102 ,89 ,78 ,66 ,54 ,43 ,31 ,20 ,
,,1010 ,1020 ,,162 ,143 ,123 ,104 ,91 ,79 ,68 ,56 ,44 ,33 ,21 ,
,,1020 ,1030 ,,164 ,145 ,126 ,107 ,92 ,81 ,69 ,57 ,46 ,34 ,23 ,
,,1030 ,1040 ,,167 ,148 ,128 ,109 ,94 ,82 ,71 ,59 ,47 ,36 ,24 ,
,,1040 ,1050 ,,169 ,150 ,131 ,112 ,95 ,84 ,72 ,60 ,49 ,37 ,26 ,
,,1050 ,1060 ,,172 ,153 ,133 ,114 ,97 ,85 ,74 ,62 ,50 ,39 ,27 ,
,,1060 ,1070 ,,174 ,155 ,136 ,117 ,98 ,87 ,75 ,63 ,52 ,40 ,29 ,
,,1070 ,1080 ,,177 ,158 ,138 ,119 ,100 ,88 ,77 ,65 ,53 ,42 ,30 ,
,,1080 ,1090 ,,179 ,160 ,141 ,122 ,102 ,90 ,78 ,66 ,55 ,43 ,32 ,
,,1090 ,1100 ,,182 ,163 ,143 ,124 ,105 ,91 ,80 ,68 ,56 ,45 ,33 ,
,,1100 ,1110 ,,184 ,165 ,146 ,127 ,107 ,93 ,81 ,69 ,58 ,46 ,35 ,
,,1110 ,1120 ,,187 ,168 ,148 ,129 ,110 ,94 ,83 ,71 ,59 ,48 ,36 ,
,,1120 ,1130 ,,189 ,170 ,151 ,132 ,112 ,96 ,84 ,72 ,61 ,49 ,38 ,
,,1130 ,1140 ,,192 ,173 ,153 ,134 ,115 ,97 ,86 ,74 ,62 ,51 ,39 ,
,,1140 ,1150 ,,194 ,175 ,156 ,137 ,117 ,99 ,87 ,75 ,64 ,52 ,41 ,
,,1150 ,1160 ,,197 ,178 ,158 ,139 ,120 ,101 ,89 ,77 ,65 ,54 ,42 ,
,,1160 ,1170 ,,199 ,180 ,161 ,142 ,122 ,103 ,90 ,78 ,67 ,55 ,44 ,
,,1170 ,1180 ,,202 ,183 ,163 ,144 ,125 ,106 ,92 ,80 ,68 ,57 ,45 ,
,,1180 ,1190 ,,204 ,185 ,166 ,147 ,127 ,108 ,93 ,81 ,70 ,58 ,47 ,
,,1190 ,1200 ,,207 ,188 ,168 ,149 ,130 ,111 ,95 ,83 ,71 ,60 ,48 ,
,,1200 ,1210 ,,209 ,190 ,171 ,152 ,132 ,113 ,96 ,84 ,73 ,61 ,50 ,
,,1210 ,1220 ,,212 ,193 ,173 ,154 ,135 ,116 ,98 ,86 ,74 ,63 ,51 ,
,,1220 ,1230 ,,214 ,195 ,176 ,157 ,137 ,118 ,99 ,87 ,76 ,64 ,53 ,
,,1230 ,1240 ,,217 ,198 ,178 ,159 ,140 ,121 ,101 ,89 ,77 ,66 ,54 ,
,,1240 ,1250 ,,219 ,200 ,181 ,162 ,142 ,123 ,104 ,90 ,79 ,67 ,56 ,
