,,$0 ,$115 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,115 ,120 ,,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,120 ,125 ,,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,125 ,130 ,,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,130 ,135 ,,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,135 ,140 ,,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,140 ,145 ,,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,145 ,150 ,,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,150 ,155 ,,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,155 ,160 ,,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,160 ,165 ,,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,165 ,170 ,,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,170 ,175 ,,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,175 ,180 ,,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,180 ,185 ,,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,185 ,190 ,,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,190 ,195 ,,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,195 ,200 ,,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,200 ,205 ,,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,205 ,210 ,,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,210 ,215 ,,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,215 ,220 ,,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,220 ,225 ,,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,225 ,230 ,,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,230 ,235 ,,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,235 ,240 ,,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,240 ,245 ,,15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,245 ,250 ,,15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,250 ,260 ,,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,260 ,270 ,,17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,270 ,280 ,,18 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,280 ,290 ,,19 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,290 ,300 ,,20 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,300 ,310 ,,21 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,310 ,320 ,,22 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,320 ,330 ,,23 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,330 ,340 ,,24 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
,,340 ,350 ,,25 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
